"id","fullpath"
"228009","р-н Зеленодольский тер. СНТ Дружба"
"227315","р-н Зеленодольский пгт Васильево ул Гагарина"
"215762","р-н Актанышский с Чалманарат ул Центральная"
"1912331","р-н Лаишевский с Большие Кабаны ул Анастасии Федориной"
"1912333","р-н Лаишевский с Большие Кабаны ул Рудольфа Нуриева"
"252451","р-н Ютазинский пгт Уруссу пер Островского"
"225430","р-н Елабужский г Елабуга тер. СТ Сизовец ул 43-я"
"217242","р-н Арский с Средние Аты ул Нагорная"
"216163","р-н Альметьевский д Русское Сиренькино ул Центральная"
"219505","р-н Атнинский с Кубян ул Тельмана"
"231222","р-н Кукморский д Верхний Шемордан ул Октябрьская"
"247641","р-н Тукаевский тер. СНТ Искра ПО ул 5-я"
"237643","р-н Новошешминский с Слобода Екатерининская ул Советская"
"215389","р-н Алексеевский д Старое Муллино ул Юго-Западная"
"216583","р-н Альметьевский с Тихоновка ул Галеева"
"208876","г Казань пер 4-й Ноксинский"
"237463","р-н Новошешминский с Ленино ул Центральная"
"208034","г Казань ул Чебаксинская"
"239689","р-н Пестречинский с Кощаково ул Комсомольская"
"223536","р-н Буинский с Кайбицы ул Центральная"
"225306","р-н Высокогорский п Светлое Озеро ул Лесная"
"247995","р-н Тукаевский тер. СНТ Тогаево ул Сорок первая"
"229165","р-н Зеленодольский г Зеленодольск ул Ботаническая"
"207834","г Набережные Челны ул Портовая"
"220555","р-н Бугульминский г Бугульма ул Песочная"
"215433","р-н Алькеевский с Татарское Тюгульбаево ул Мечетная"
"238215","р-н Менделеевский с Ижевка ул Лазурная"
"235420","р-н Мамадышский с Большая Шия тер Дружба КП"
"226304","р-н Верхнеуслонский с Набережные Моркваши ул Некрасова"
"242985","р-н Рыбно-Слободский д Большая Осиновка ул Садовая"
"209600","р-н Агрызский г Агрыз ул А Абдрахманова"
"1878093","р-н Елабужский г Елабуга ул Солнечная"
"225591","р-н Высокогорский тер. СНТ Крутушка-1 ал. Уютная"
"240281","р-н Нурлатский г Нурлат ул Ю.Г.Юданова"
"217993","р-н Альметьевский г Альметьевск мкр. Урсала ул Молодежная"
"237191","р-н Лениногорский с Бакирово ул 1 Мая"
"226017","р-н Елабужский тер. СНТ Нижнекамскнефтехим тер Массив 5"
"236648","р-н Новошешминский с Азеево ул Советская"
"247314","р-н Тетюшский с Иоково ул Потапова"
"223685","р-н Буинский с Бикмуразово ул Западная"
"214820","р-н Альметьевский с Кульшарипово ул С.Сайдашева"
"231026","р-н Лаишевский д Матюшино тер б/о ООО Адонис"
"227377","р-н Высокогорский д Кудаш ул Ленина"
"218890","р-н Апастовский д Новые Поляны ул Калинина"
"244700","р-н Тукаевский тер. СНТ Рассвет ул Сиреневая"
"227678","р-н Елабужский п Малоречинский ул Родниковая"
"221667","р-н Буинский п Новые Тинчали ул Тихая"
"227110","р-н Зеленодольский с Бакрче ул Центральная"
"228886","р-н Заинский г Заинск ул Черновых"
"214640","р-н Альметьевский с Кульшарипово ул Х.Туфана"
"238036","р-н Муслюмовский с Ташлияр ул Советская"
"227166","р-н Высокогорский с Каймары ул Татарстан"
"240191","р-н Рыбно-Слободский пгт Рыбная Слобода ул В.Читрова"
"217086","р-н Альметьевский с Нижнее Абдулово ул Озерная"
"250030","р-н Чистопольский д Татарский Сарсаз ул Молодежная"
"214267","р-н Актанышский д Новое Байсарово ул Сюнь"
"229676","р-н Зеленодольский г Зеленодольск ул Чкалова"
"227461","р-н Зеленодольский г Зеленодольск ул Залесная"
"206423","г Казань тер Территория вокзала"
"207250","г Набережные Челны ул Спартаковская"
"211076","г Казань ул Молодежная (Салмачи)"
"1888463","р-н Альметьевский с Старая Михайловка ул Яшьлек"
"234828","р-н Мамадышский с Зюри"
"229803","р-н Зеленодольский пгт Васильево ул Карла Маркса"
"228941","р-н Зеленодольский пгт Нижние Вязовые ул Озерная"
"229378","р-н Кайбицкий с Большие Кайбицы ул Центральная"
"207561","г Набережные Челны ул Земляков"
"235227","р-н Лаишевский с Бутыри ул Озерная"
"1939711","р-н Лаишевский с Сокуры ул Кул Гали"
"205771","г Казань ул Каратау"
"249323","р-н Черемшанский с Утыз Имян ул Ворошилова"
"228095","р-н Зеленодольский с Мамадыш-Акилово ул Вахитова"
"229797","р-н Заинский с Урсаево пер Молодежный"
"216415","р-н Альметьевский пгт Нижняя Мактама ул М.Джалиля"
"213888","г Набережные Челны пер Комарова"
"225495","р-н Высокогорский д Тимофеевка ул Заводская"
"206384","г Казань ул Задорная"
"207994","г Казань тер ГК по Кызыл-Армейская"
"227781","р-н Елабужский г Елабуга ул Славная"
"217920","р-н Апастовский с Куштово ул Хасана Туфана"
"216858","р-н Альметьевский с Добромыш ул Речная"
"233455","р-н Мамадышский с Нижняя Ошма ул Советская"
"206740","г Казань ул Байтиряк"
"227396","р-н Зеленодольский г Зеленодольск ул Чехова"
"243652","р-н Спасский с Болгары пер Озерный"
"225171","р-н Буинский с Кайбицы ул Первомайская"
"227379","р-н Елабужский с Костенеево ул Молодежная"
"230198","р-н Зеленодольский с Большие Кургузи ул 11-я Северная"
"1836983","р-н Альметьевский с Чупаево ул 8 Марта"
"246530","р-н Тукаевский с Шильнебаш ул Школьная"
"248166","р-н Тукаевский тер. СНТ Яблочко ул 2-я Придорожная"
"233336","р-н Лаишевский д Тангачи ул Родионова"
"223847","р-н Высокогорский с Каймары ул Единая"
"217141","р-н Апастовский с Бакрче ул Ленина"
"239484","р-н Муслюмовский д Шуганка ул Красноармейская"
"238683","р-н Менделеевский д Енабердино ул Майская"
"216465","р-н Альметьевский д Сабанче ул Лесная"
"1907471","р-н Пестречинский д Камыш ул Баскетбольная"
"226057","р-н Высокогорский с Шигали ул Газовая"
"218305","р-н Алькеевский с Базарные Матаки ул Дорожная"
"215220","р-н Альметьевский с Сулеево ул Советская"
"238844","р-н Мензелинский с Новое Мазино ул Октября"
"240354","р-н Пестречинский с Новое Шигалеево ул Советская"
"226694","р-н Высокогорский д Чемерцы ул Новая"
"232568","р-н Лаишевский п Мысовский пер Яркий"
"235095","р-н Лаишевский с Сапуголи ул Светлая"
"224585","р-н Высокогорский с Камаево ул Главная"
"221110","р-н Буинский г Буинск ул Султан-Галиева"
"246125","р-н Тукаевский тер. СНТ Бумажник ул 22-я"
"216298","р-н Алексеевский пгт Алексеевское ул Полевая"
"237930","р-н Нижнекамский с Нижняя Уратьма ул Полевая"
"211873","р-н Актанышский с Актаныш ул Тепличная"
"220397","р-н Атнинский с Большая Атня ул Тугая"
"237457","р-н Менделеевский г Менделеевск ул Багаутдинова"
"215561","р-н Альметьевский с Русский Акташ ул Коммунальная"
"217601","р-н Альметьевский с Кульшарипово ул Цветочная"
"209141","г Казань тер. ГСК Мотор-3"
"223035","р-н Высокогорский д Байкал ул Лесная"
"244660","р-н Тукаевский тер. СНО Прибрежный ул Сквозная"
"218531","р-н Арский с Шушмабаш ул Набережная"
"245839","р-н Тукаевский тер. СНТ Энтузиасты ул Третья"
"244506","р-н Тетюшский с Киртели ул Галайкина"
"237510","р-н Нурлатский с Аксумла ул Центральная"
"238961","р-н Пестречинский д Надеждино ул Молодежная"
"247872","р-н Тукаевский тер. СНТ Сосновый бор ул Лесная"
"239925","р-н Нурлатский с Новая Амзя ул Гагарина"
"245995","р-н Тукаевский тер. ПОСТ Росинка ул 12-я"
"212545","р-н Аксубаевский пгт Аксубаево ул Кирпичнозаводская"
"238653","р-н Нижнекамский с Сухарево ул Заречная"
"232172","р-н Лаишевский д Обухово ул 70 лет Победы"
"236308","р-н Нижнекамский с Каенлы ул Школьная"
"237773","р-н Менделеевский с Тураево ул Овражная"
"234897","р-н Лаишевский с Бима ул Александра Хуторова"
"237333","р-н Мамадышский рп Кляушское Лесничество ул Заводская"
"224646","р-н Высокогорский п санатория ""Каменка"" ул Дорожная"
"244748","р-н Спасский с Полянки ул Волжская"
"225581","р-н Верхнеуслонский с Лесные Моркваши ул Лесная"
"228653","р-н Кайбицкий с Большие Кайбицы ул Солнечный бульвар"
"226530","р-н Елабужский г Елабуга пер Водонапорный"
"228891","р-н Елабужский д Колосовка ул Дружбы"
"244843","р-н Спасский п совхоза ""КИМ"" ул им М.Воронова"
"220934","р-н Буинский г Буинск ул Речная"
"244472","р-н Тукаевский д Левашево ул Красноармейская"
"223955","р-н Высокогорский тер. ТСН Радово ал. Ясная"
"207645","г Казань ул Новая (Большие Дербышки)"
"215964","р-н Актанышский с Старые Бугады ул Новая"
"216780","р-н Алькеевский с Тяжбердино ул Крайняя"
"214806","р-н Актанышский с Старое Сафарово ул Х.Ямашева"
"230543","р-н Зеленодольский с Новая Тура ул Светлая"
"236989","р-н Мензелинский с Верхний Такермен ул 8 Марта"
"226353","р-н Высокогорский с Высокая Гора ул Сельхозтехника"
"227808","р-н Елабужский с Танайка ул 40 лет Победы"
"225844","р-н Елабужский г Елабуга ул Профсоюзная"
"225775","р-н Елабужский г Елабуга ул Цветочная"
"216785","р-н Альметьевский г Альметьевск ул Гази Загитова"
"215247","р-н Аксубаевский с Щербень ул Вахитова"
"206052","г Казань ул 10-я Кадышевская"
"236947","р-н Мамадышский г Мамадыш ул Мира"
"217780","р-н Альметьевский г Альметьевск ул Белоглазова"
"1841980","р-н Высокогорский п Дачное пер Весенний"
"244540","р-н Рыбно-Слободский с Кугарчино ул Чкалова"
"227381","р-н Заинский г Заинск ул Комарова"
"226643","р-н Заинский г Заинск ул М.Джалиля"
"210841","р-н Агрызский г Агрыз ул М.Джалиля"
"231448","р-н Заинский с Верхние Лузы ул Болотная"
"227888","р-н Заинский д Байрак ул Центральная"
"217367","р-н Альметьевский д Нолинка ул Тюльпановая"
"208940","г Казань ул Сурикова"
"229614","р-н Зеленодольский г Зеленодольск ул Насыри"
"240399","р-н Рыбно-Слободский д Шиланка ул Южная"
"240291","р-н Сабинский д Мамалаево ул Вахитова"
"1885604","г Казань ул 1-я Муромская"
"232209","р-н Кукморский д Камышлы ул Ленина"
"226624","р-н Верхнеуслонский с Верхний Услон ул Южная"
"238424","р-н Пестречинский с Гильдеево ул Карьерная"
"246776","р-н Тукаевский тер. СНТ Ассорти ул Веселая"
"228652","р-н Камско-Устьинский с Большая Янгасала ул Центральная"
"225048","р-н Буинский с Черки-Дюртиле ул Кольцевая"
"241178","р-н Нурлатский п Бутаиха ул Лесозаводская"
"217060","р-н Альметьевский с Абдрахманово ул Ш.Надырова"
"239519","р-н Нурлатский с Мамыково ул Подлесная"
"215273","р-н Актанышский с Поисево ул Комсомольская"
"226271","р-н Высокогорский с Пермяки ул Луговая"
"240237","р-н Нурлатский д Абляскино пер Пушкина"
"210007","г Казань ул Алмагач"
"226380","р-н Елабужский с Танайка ул Подгорная"
"226845","р-н Высокогорский с Инся ул Совхозная"
"231470","р-н Лаишевский г Лаишево ул Восстания"
"234097","р-н Лаишевский с Шуран ул Зеленая"
"239945","р-н Пестречинский д Княжа ул Центральная"
"249103","р-н Чистопольский д Чулпан ул Молодежная"
"218250","р-н Альметьевский п Сосновка пер Поташно-Полянский"
"238634","р-н Нурлатский с Гайтанкино ул Молодёжная"
"209057","г Казань ул Братская"
"239126","р-н Пестречинский с Конь ул М.Конова"
"241737","р-н Пестречинский с Конь ул Комсомольская"
"230099","р-н Кайбицкий с Кушманы ул Татарстана"
"214600","р-н Актанышский п Совхоза имени Кирова ул 1 Мая"
"231673","р-н Кайбицкий с Арасланово ул Центральная"
"213633","р-н Алексеевский с Нижние Тиганы ул Озерная"
"247900","р-н Тукаевский тер. СНТ Сосновый бор ул Дачная"
"238088","р-н Муслюмовский д Старое Альметьево пер Ленина"
"245563","р-н Тукаевский тер. СНТ Орбита ул Южная"
"243261","р-н Сабинский с Измя ул Дальняя"
"225000","р-н Елабужский с Гари ул Школьная"
"246356","р-н Тетюшский д Ивановка ул Лесная"
"229716","р-н Зеленодольский с Кугеево ул Морза"
"239489","р-н Нурлатский с Кульбаево-Мараса ул Зелёная"
"238225","р-н Нижнекамский с Большое Афанасово ул Тенистая"
"206214","г Казань ул Волгодонская"
"214973","р-н Азнакаевский г Азнакаево ул Молодежная"
"223954","р-н Дрожжановский с Мочалей ул Первомайская"
"1954267","р-н Тукаевский с Бетьки пер Камский №2"
"221538","р-н Бавлинский г Бавлы пл Победы"
"1961591","р-н Пестречинский д Куюки ул 31-й Квартал"
"249828","р-н Чистопольский г Чистополь ул Хлебная"
"245328","р-н Тукаевский д Азьмушкино ул Ратная"
"246580","р-н Тукаевский п Круглое Поле ул Цветочная"
"247131","р-н Тукаевский д Кулушево ул Береговая"
"226067","р-н Заинский г Заинск ул Узловая"
"245907","р-н Тукаевский тер. СНТ Ивушка ул Центральная"
"216477","р-н Алькеевский с Верхнее Альмурзино ул Пионерская"
"246286","р-н Тукаевский п Новый ул Набережная"
"249123","р-н Чистопольский г Чистополь пер Пионерской"
"243830","р-н Тукаевский с Мрясово пер Центральный"
"235977","р-н Мамадышский д Берсут-Сукаче тер Татарстан КП"
"209264","г Казань ул Поперечно-Заводская"
"217031","р-н Альметьевский г Альметьевск ул Заслонова"
"227111","р-н Высокогорский д Асянь ул Ш.Усманова"
"212768","р-н Агрызский д Саклово тер Русь СПК"
"225057","р-н Буинский с Сорок-Сайдак ул Полевая"
"223490","р-н Буинский д Никольские Сороки ул Луговая"
"220895","р-н Буинский с Черки-Кильдуразы ул Молодежная"
"240156","р-н Сабинский с Корсабаш ул Дорожная"
"241455","р-н Спасский г Болгар пер Березовый"
"244243","р-н Тукаевский тер. СНТ Дружба ул Родниковая"
"245108","р-н Тукаевский тер. СНО Прибрежный ул Дачная"
"244689","р-н Тукаевский тер. СНО Прибрежный ул Лебединая"
"240386","р-н Рыбно-Слободский с Анатыш ул Высокая"
"246885","р-н Тукаевский с Ильбухтино ул Овражная"
"236905","р-н Мамадышский п совхоза ""Мамадышский"" ул Мира"
"246981","р-н Тукаевский тер. СНТ Автозаводец ул Восемнадцатая"
"233572","р-н Мамадышский с Новый Кумазан ул Вахитова"
"215299","р-н Альметьевский с Новое Каширово ул Гагарина"
"222453","р-н Балтасинский д Нижняя Ушма ул Заводская"
"240797","р-н Нурлатский г Нурлат ул Погрузочная"
"234094","р-н Мамадышский д Средний Шандер ул Советская"
"228399","р-н Кайбицкий с Большое Подберезье ул Первомайская"
"228410","р-н Зеленодольский п Местечко Раифа ул Центральная"
"227031","р-н Высокогорский с Инся ул Ленина"
"224595","р-н Высокогорский д Чернышевка ул Наратлык"
"224597","р-н Высокогорский с Дубъязы ул Санатуллы Низамова"
"226596","р-н Высокогорский д Эстачи ул Бронная"
"226648","р-н Высокогорский с Сосновка ул Новая"
"215630","р-н Альметьевский с Старое Суркино ул Молодежная"
"216422","р-н Арский с Новый Кишит ул Мира"
"215887","р-н Альметьевский с Новое Суркино ул Колхозная"
"219575","р-н Апастовский с Большие Болгояры ул Садовая"
"216849","р-н Апастовский п ж/д станции Кильдуразы ул Пионерская"
"219010","р-н Апастовский с Шонгуты ул Больничная"
"229172","р-н Кайбицкий с Большие Кайбицы ул Мотыгуллы Тухватуллина"
"217146","р-н Апастовский с Черемшан ул Вахитова"
"214289","р-н Алькеевский п Юлдуз ул Лесная"
"239237","р-н Новошешминский п совхоза ""Красный Октябрь"" ул Спортивная"
"213612","р-н Актанышский д Шабызово ул Г.Тукая"
"216532","р-н Альметьевский г Альметьевск ул Воровского"
"227366","р-н Высокогорский с Каймары ул Смежная"
"52026954","р-н Лаишевский г Лаишево ул. Бархатная"
"226434","р-н Заинский д Новый Токмак ул Шоссейная"
"226140","р-н Заинский д Перцовка ул Чишма"
"238397","р-н Нижнекамский г Нижнекамск ул Сююмбике"
"231639","р-н Лаишевский с Сокуры пер Яркий"
"206245","г Набережные Челны б-р Бумажников"
"208373","г Набережные Челны ул Моторная"
"205283","г Казань ул Ермоловой"
"237092","р-н Менделеевский г Менделеевск ул Крымская"
"220462","р-н Бавлинский с Татарский Кандыз ул Комсомольская"
"232713","р-н Камско-Устьинский с Теньки ул Молодежная"
"233541","р-н Лениногорский с Старое Шугурово ул Мурзина"
"218550","р-н Альметьевский с Кузайкино ул Хрусталева"
"208454","г Казань тер Сад оз.Лебяжье"
"227811","р-н Елабужский г Елабуга пер Дубравный"
"231126","р-н Зеленодольский с Бело-Безводное ул Сиреневая"
"246764","р-н Тетюшский с Колунец ул Таловая"
"226097","р-н Высокогорский с Каймары ул Тихая"
"216175","р-н Альметьевский с Елхово ул Молодежная"
"238469","р-н Нижнекамский с Елантово ул Дружбы"
"220367","р-н Буинский с Старые Лащи ул Кирова"
"215752","р-н Апастовский п Каратунского Хлебоприемного Пункта ул Мирная"
"250740","р-н Чистопольский с Александровка ул Садовая"
"245248","р-н Тукаевский тер. СНТ Силикатчик ул Трудовая"
"210111","р-н Агрызский с Сарсак-Омга ул Береговая"
"212596","р-н Аксубаевский п Индустриальный ул Индустриальная"
"216124","р-н Альметьевский с Бута ул Нижняя"
"227890","р-н Елабужский д Старые Армалы ул Горная"
"226540","р-н Елабужский с Морты ул Казанская"
"245703","р-н Тукаевский тер. СНТ Орбита ул Каштановая"
"214937","р-н Алексеевский с Билярск ул Куйбышева"
"225101","р-н Высокогорский п Юртыш ул Кооперативная"
"220586","р-н Буинский г Буинск ул 2-ая Вокзальная"
"215746","р-н Алексеевский д Городок ул Центральная"
"242462","р-н Пестречинский д Куюки ул 2-ая Центральная"
"233131","р-н Лаишевский с Курманаково ул Кедровая"
"246200","р-н Тукаевский тер. СНТ Бумажник ул 21-я"
"247951","р-н Тюлячинский с Тюлячи ул Галеева"
"251196","р-н Чистопольский г Чистополь ул П.Гаврилова"
"229729","р-н Зеленодольский с Бело-Безводное ул Дачная"
"224216","р-н Елабужский д Черенга ул Сосновая"
"215884","р-н Алькеевский с Старые Матаки ул Речная"
"243186","р-н Тукаевский д Бай-Буляк ул М.Джалиля"
"246388","р-н Тукаевский тер. СНТ Ивушка ул 2-я Заречная"
"247792","р-н Тукаевский тер. СНТ Чулпан ул Сливовая"
"243314","р-н Сабинский д Мешабаш ул Лесная"
"248480","р-н Чистопольский г Чистополь пер Мичурина 2-й"
"248357","р-н Тукаевский тер. СНТ Силикатчик ул Габдуллы Тукая"
"241613","р-н Пестречинский д Большие Дюртили ул Подгорная"
"247238","р-н Тукаевский тер. СНТ Черемушки ул 44-я"
"243602","р-н Тукаевский д Суровка ул Олимпийская"
"226422","р-н Высокогорский д Калинино ул Марии Новиковой"
"237663","р-н Муслюмовский д Дусай ул Лесная"
"240073","р-н Пестречинский п Ильинский ул Лесная"
"246188","р-н Тетюшский г Тетюши ул Вишневая"
"251218","р-н Черемшанский с Верхняя Чегодайка ул Советская"
"52047263","р-н Лаишевский д Кзыл-Иль ул. Заря"
"52075649","р-н Высокогорский с Высокая Гора ул. Волшебная"
"52075690","р-н Высокогорский тер. СНТ Светлый Яр ал. Виноградная"
"1945284","р-н Лаишевский с Сапуголи ул Поэзии"
"1953527","р-н Высокогорский д Макаровка ул Солнечная"
"1953542","р-н Высокогорский с Шигали ул Радости"
"1937865","р-н Тукаевский с Ильбухтино ул Галиаскара Камала"
"1945311","р-н Зеленодольский п Дубровка пер Ореховый"
"52076746","р-н Елабужский п Луговой ул. Виноградная"
"52087116","р-н Нижнекамский г Нижнекамск тер. Корабельная роща"
"205698","г Казань тер. СНТ Беркут"
"237374","р-н Мамадышский г Мамадыш пер Заводской"
"1939350","р-н Пестречинский с Ленино-Кокушкино тер. СНТ Запрудный ал. Татарстан"
"215378","р-н Актанышский тер. Федеральная автомобильная дорога М-7 Волга км 1130"
"246105","р-н Тукаевский тер. СНТ Бумажник ул 23-я"
"227007","р-н Елабужский тер. Промышленная площадка Алабуга ул 24"
"225196","р-н Высокогорский д Чернышевка снт СДТ Весна"
"206442","г Казань тер ГСК Заря-Плюс"
"211544","г Казань тер ГСК Луч-Нур"
"216423","р-н Альметьевский с Новое Каширово кв-л 050101"
"1842098","р-н Буинский тер. Пасека"
"219813","р-н Арский с Средняя Серда"
"52014886","р-н Зеленодольский п Светлое Озеро ул. Беспалова"
"234253","р-н Мамадышский п совхоза ""Мамадышский"" ул Луговая"
"1942744","р-н Лаишевский с Сокуры ул Киевская"
"1964601","р-н Чистопольский с Змеево тер. Чистопольский ЛОК Раздолье"
"248542","р-н Тукаевский тер. СНТ Виктория ул Фруктовый Рай"
"1955246","р-н Рыбно-Слободский пгт Рыбная Слобода сквер Ленина"
"1939217","р-н Пестречинский д Куюки ул Каспийская"
"1950675","р-н Спасский с Болгары ул 1100-летие принятия ислама Волжской Булгарией"
"227873","р-н Елабужский г Елабуга ул 10 лет Татарстана"
"228895","р-н Елабужский г Елабуга пер 10 лет Татарстана"
"238009","р-н Мамадышский г Мамадыш пер Пугачева"
"52047600","р-н Лаишевский с Бима ул. Павла Поповича"
"52047610","р-н Лаишевский с Бима ул. Кометы"
"1875460",""
"1875473",""
"1807056",""
"1807033",""
"1882901","р-н Лаишевский г Лаишево ул Марии Чернышевой"
"206099","г Казань тер ГСК Жигули"
"205831","г Казань тер. ГСК Чулпан"
"206808","г Казань пл Тукая"
"208001","г Набережные Челны ул Академика Королева"
"207996","г Казань тер. ГСК Ракета"
"208973","г Казань тер. ГСК Мустанг"
"208959","р-н Агрызский с Утяганово ул Речная"
"209122","г Казань ул 2-я Рабочая (Киндери)"
"210982","г Казань тер. ГСК Салют (Советский)"
"211632","г Набережные Челны проезд 10-й"
"214546","р-н Альметьевский с Новое Надырово ул Полевая"
"213108","р-н Актанышский с Кузякино"
"212889","р-н Алькеевский с Каракули"
"212436","р-н Агрызский г Агрыз"
"216069","р-н Альметьевский кв-л 270001"
"215324","р-н Альметьевский с Ерсубайкино кв-л 000000"
"215665","р-н Альметьевский г Альметьевск тер. гаражный массив Орфей"
"216219","р-н Альметьевский г Альметьевск ул Промышленная"
"216762","р-н Альметьевский с Абдрахманово кв-л 090003"
"216987","р-н Альметьевский с Кама-Исмагилово ул Молодежная"
"217444","р-н Альметьевский г Альметьевск ул Михаила Худякова"
"218011","р-н Альметьевский г Альметьевск тер. гаражный массив 10"
"218732","р-н Альметьевский г Альметьевск тер. сад-огород Проектировщик"
"218204","р-н Альметьевский с Ерсубайкино ул Советская"
"222344","р-н Бугульминский г Бугульма ул Шамиля Усманова"
"223547","р-н Буинский д Малые Бюрганы"
"225343","р-н Елабужский"
"228065","р-н Зеленодольский пгт Васильево тер. СНТ Волга(Васильевский поссовет)"
"228177","р-н Зеленодольский г Зеленодольск ул Шевченко"
"228002","р-н Дрожжановский с Новое Чекурское ул Садовая"
"232020","р-н Зеленодольский с Бело-Безводное ул Лесная"
"236899","р-н Нурлатский д Старое Иглайкино"
"240909","р-н Сармановский кв-л 300301"
"239451","р-н Нижнекамский с Красная Кадка"
"243498","р-н Тукаевский тер БСИ (База строительной индустрии) ул Старосармановская"
"243526","р-н Тукаевский с Ильбухтино ул Песочная"
"242224","р-н Сармановский д Яшляр"
"244514","р-н Тукаевский тер. СНТ Прикамье ул Конторская"
"246447","р-н Тукаевский тер. СНТ Бытовик ул Садовая"
"246643","р-н Тукаевский с Старый Дрюш ул К.Маркса"
"250330","р-н Черемшанский с Ибраево Каргали ул Карла Маркса"
"217192","р-н Альметьевский кв-л 100007"
"52028647","р-н Зеленодольский с Айша ул. им. Данилова Семена Степановича"
"1933287","р-н Лаишевский с Сокуры ул Гагарина"
"1919813","р-н Нижнекамский тер СК Садовод-НК массив Дубравушка"
"1839328","р-н Бавлинский с Шалты кв-л 050203"
"52091820","р-н Пестречинский с Конь ул. Полевая"
"213458","р-н Актанышский д Азякуль"
"211946","р-н Актанышский с Актаныш ул Лесная"
"52048401","г Набережные Челны тер. ГСК ДОРОЖНИК"
"1841384","р-н Альметьевский с Русский Акташ кв-л 310110"
"1842654","р-н Высокогорский п Дачное ул Гази Загитова"
"1870779","р-н Лаишевский с Бима ул Осенняя"
"217899","р-н Альметьевский с Кичучатово ул Речная"
"236851","р-н Муслюмовский с Большой Чекмак ул Дружбы"
"239248","р-н Муслюмовский с Старые Карамалы ул Игенче"
"52029089","р-н Зеленодольский с Малые Ключи ул. Ахмат Хана"
"215855","р-н Альметьевский кв-л 040002"
"241443","р-н Сабинский пгт Богатые Сабы ул Комарова"
"222278","р-н Балтасинский пгт Балтаси ул Сосновая"
"218470","р-н Балтасинский пгт Балтаси ул Р.Алкина"
"244613","р-н Сабинский пгт Богатые Сабы ул Набиуллина"
"1849877","р-н Пестречинский с Новое Шигалеево ул Кремлевская"
"240486","р-н Сабинский пгт Богатые Сабы ул Солнечная"
"245665","р-н Тюлячинский д Большие Меретяки"
"1861137","р-н Пестречинский с Кулаево тер. Автодорога М-7 Волга"
"212024","р-н Аксубаевский д Черемушка"
"234225","р-н Мамадышский с Верхние Яки тер Красный партизан КП"
"213934","р-н Аксубаевский с Новая Киреметь ул Зеленая"
"217362","р-н Альметьевский с Русский Акташ ул Зайная"
"244891","р-н Тукаевский тер. ДНП УК Усадьба ул Строгановых"
"216712","р-н Алексеевский пгт Алексеевское ул Льва Толстого"
"214536","р-н Алексеевский пгт Алексеевское ул Дружба"
"212474","р-н Алексеевский пгт Алексеевское ул Кирпично-Заводская"
"211094","р-н Азнакаевский тер Водоснабжение"
"211241","р-н Азнакаевский д Мачаклы-Баш"
"211400","р-н Азнакаевский п Победа пер Центральный"
"212081","р-н Азнакаевский с Чубар-Абдуллово тер Места захоронения"
"212670","р-н Азнакаевский д Нижний Сухояш"
"212626","р-н Азнакаевский г Азнакаево ул Кооперативная"
"212802","р-н Азнакаевский с Буляк тер Места захоронения"
"213122","р-н Азнакаевский г Азнакаево ул Полевая"
"213754","р-н Азнакаевский с Урсаево ул Кирова"
"213783","р-н Азнакаевский г Азнакаево ул Булгар"
"213188","р-н Азнакаевский д Митрофановка ул Советская"
"214006","р-н Азнакаевский г Азнакаево ул Целинная"
"214016","р-н Азнакаевский г Азнакаево ул Кирпичная"
"214388","р-н Азнакаевский п Камышлы-Куль ул Ленина"
"214587","р-н Азнакаевский тер Паевые земли"
"214508","р-н Азнакаевский с Ильбяково ул Профсоюзная"
"214853","р-н Азнакаевский пгт Актюбинский ул Тургай"
"215124","р-н Азнакаевский д Таллы-Буляк ул Центральная"
"218039","р-н Бавлинский г Бавлы ул Герцена"
"218851","р-н Бавлинский кв-л 020707"
"219392","р-н Бугульминский п Сокольский"
"219531","р-н Бугульминский тер Зерновой склад"
"219472","р-н Бавлинский г Бавлы ул Лесная"
"219593","р-н Бугульминский г Бугульма ул Моисея Урицкого"
"219881","р-н Бугульминский г Бугульма ул Валентина Шашина"
"219890","р-н Бугульминский г Бугульма ул Льва Толстого"
"245318","р-н Тукаевский тер. ДНП УК Усадьба ул Долгоруковых"
"220312","р-н Бугульминский тер Сельскохозяйственное предприятие"
"220580","р-н Бугульминский кв-л 010301"
"220722","р-н Бугульминский г Бугульма ул Цветочная"
"220676","р-н Бавлинский д Богатый Ключ ул Иванова"
"220865","р-н Бугульминский тер Паевые земли"
"1842541","р-н Бугульминский г Бугульма тер. ГСК Пищевик"
"221038","р-н Бугульминский г Бугульма ул Отто Шмидта"
"221117","р-н Бугульминский г Бугульма тер. Садовое общество Авиатор"
"221269","р-н Бавлинский п Покровский"
"221420","р-н Бугульминский г Бугульма тер Садовое общество Садовод"
"221519","р-н Бугульминский г Бугульма ул Михаила Калинина"
"221747","р-н Бавлинский с Исергапово ул Тукая"
"221748","р-н Бугульминский д Берлек пер Зеленый"
"222221","р-н Бугульминский п ж/д разъезда Аргуновка ул Железнодорожная"
"222244","р-н Бугульминский п ж/д станции Зай ул Вокзальная"
"222593","р-н Бавлинский г Бавлы ул Солнечная"
"222914","р-н Бугульминский г Бугульма ул Степана Просвиркина"
"1920010","р-н Бугульминский тер. СНТ Рябинушка"
"223046","р-н Бавлинский с Верхняя Фоминовка ул Советская"
